"Date","Time","Temperature","Wind Speed","Wind Gust","Station"
"2025-01-07","05:35","62.4","3","12","KCAMALIB87"
"2025-01-07","05:40","62.2","3","12","KCAMALIB87"
"2025-01-07","05:45","62.2","2","8","KCAMALIB87"
"2025-01-07","05:50","62.1","6","8","KCAMALIB87"
"2025-01-07","05:55","62","2","8","KCAMALIB87"
"2025-01-07","06:00","62","3","8","KCAMALIB87"
"2025-01-07","06:05","62","4","10","KCAMALIB87"
"2025-01-07","06:10","62","4","10","KCAMALIB87"
"2025-01-07","06:15","62.1","3","10","KCAMALIB87"
"2025-01-07","06:20","62","4","10","KCAMALIB87"
"2025-01-07","06:25","61.8","2","8","KCAMALIB87"
"2025-01-07","06:30","61.9","5","11","KCAMALIB87"
"2025-01-07","06:35","62.1","9","12","KCAMALIB87"
"2025-01-07","06:40","61.9","9","12","KCAMALIB87"
"2025-01-07","06:45","61.7","6","10","KCAMALIB87"
"2025-01-07","06:50","61.5","4","11","KCAMALIB87"
"2025-01-07","06:55","61.3","5","11","KCAMALIB87"
"2025-01-07","07:00","61.2","8","12","KCAMALIB87"
"2025-01-07","07:05","61.5","8","12","KCAMALIB87"
"2025-01-07","07:10","61.4","5","12","KCAMALIB87"
"2025-01-07","07:15","61.3","5","12","KCAMALIB87"
"2025-01-07","07:20","61.2","5","12","KCAMALIB87"
"2025-01-07","07:25","61.5","8","11","KCAMALIB87"
"2025-01-07","07:30","62","14","17","KCAMALIB87"
"2025-01-07","07:35","62.5","11","24","KCAMALIB87"
"2025-01-07","07:40","62.7","8","24","KCAMALIB87"
"2025-01-07","07:45","62.9","4","20","KCAMALIB87"
"2025-01-07","07:50","63.1","4","20","KCAMALIB87"
"2025-01-07","07:55","63.2","8","20","KCAMALIB87"
"2025-01-07","08:00","63.6","10","27","KCAMALIB87"
"2025-01-07","08:05","63.7","9","27","KCAMALIB87"
"2025-01-07","08:10","63.9","14","23","KCAMALIB87"
"2025-01-07","08:15","63.8","12","23","KCAMALIB87"
"2025-01-07","08:20","63.5","11","20","KCAMALIB87"
"2025-01-07","08:25","63.3","16","25","KCAMALIB87"
"2025-01-07","08:30","63.3","3","25","KCAMALIB87"
"2025-01-07","08:35","63.2","5","19","KCAMALIB87"
"2025-01-07","08:40","63.2","9","23","KCAMALIB87"
"2025-01-07","08:45","63.2","10","25","KCAMALIB87"
"2025-01-07","08:50","63.2","8","25","KCAMALIB87"
"2025-01-07","08:55","63.1","12","21","KCAMALIB87"
"2025-01-07","09:00","63.1","11","20","KCAMALIB87"
"2025-01-07","09:05","63.3","13","21","KCAMALIB87"
"2025-01-07","09:10","63.4","5","27","KCAMALIB87"
"2025-01-07","09:15","63.5","20","27","KCAMALIB87"
"2025-01-07","09:20","63.6","15","22","KCAMALIB87"
"2025-01-07","09:25","63.8","13","29","KCAMALIB87"
"2025-01-07","09:30","63.8","15","30","KCAMALIB87"
"2025-01-07","09:35","63.6","6","30","KCAMALIB87"
"2025-01-07","09:40","63.2","11","25","KCAMALIB87"
"2025-01-07","09:45","62.8","14","28","KCAMALIB87"
"2025-01-07","09:50","62.9","14","30","KCAMALIB87"
"2025-01-07","09:55","62.6","5","30","KCAMALIB87"
"2025-01-07","10:00","62.6","12","31","KCAMALIB87"
"2025-01-07","10:05","62.7","4","31","KCAMALIB87"
"2025-01-07","10:10","62.8","14","23","KCAMALIB87"
"2025-01-07","10:15","62.9","15","23","KCAMALIB87"
"2025-01-07","10:20","63.2","5","26","KCAMALIB87"
"2025-01-07","10:25","63.2","9","26","KCAMALIB87"
"2025-01-07","10:30","63.1","5","20","KCAMALIB87"
"2025-01-07","10:35","63.2","9","20","KCAMALIB87"
"2025-01-07","10:40","63.2","11","26","KCAMALIB87"
"2025-01-07","10:45","63.4","21","26","KCAMALIB87"
"2025-01-07","10:50","63.7","13","25","KCAMALIB87"
"2025-01-07","10:55","63.8","12","25","KCAMALIB87"
"2025-01-07","11:00","64.3","9","21","KCAMALIB87"
"2025-01-07","11:05","64.6","17","25","KCAMALIB87"
"2025-01-07","11:10","65","11","25","KCAMALIB87"
"2025-01-07","11:15","65","12","20","KCAMALIB87"
"2025-01-07","11:20","65.3","10","19","KCAMALIB87"
"2025-01-07","11:25","65.8","5","16","KCAMALIB87"
"2025-01-07","11:30","65.9","9","16","KCAMALIB87"
"2025-01-07","11:35","66.5","15","17","KCAMALIB87"
"2025-01-07","11:40","66.4","12","17","KCAMALIB87"
"2025-01-07","11:45","66.2","3","18","KCAMALIB87"
"2025-01-07","11:50","66.5","5","18","KCAMALIB87"
"2025-01-07","11:55","66.9","7","17","KCAMALIB87"
"2025-01-07","12:00","66.9","11","19","KCAMALIB87"
"2025-01-07","12:05","67","4","19","KCAMALIB87"
"2025-01-07","12:10","67.4","2","17","KCAMALIB87"
"2025-01-07","12:15","67.9","2","17","KCAMALIB87"
"2025-01-07","12:20","68.3","5","13","KCAMALIB87"
"2025-01-07","12:25","68.2","6","19","KCAMALIB87"
"2025-01-07","12:30","68","12","22","KCAMALIB87"
"2025-01-07","12:35","68.3","7","22","KCAMALIB87"
"2025-01-07","12:40","68.5","11","19","KCAMALIB87"
"2025-01-07","12:45","68.8","9","19","KCAMALIB87"
"2025-01-07","12:50","69.3","9","14","KCAMALIB87"
"2025-01-07","12:55","69.5","10","14","KCAMALIB87"
"2025-01-07","13:00","69.6","3","15","KCAMALIB87"
"2025-01-07","13:05","69.7","10","19","KCAMALIB87"
"2025-01-07","13:10","69.4","6","19","KCAMALIB87"
"2025-01-07","13:15","69.4","8","18","KCAMALIB87"
"2025-01-07","13:20","70.1","11","23","KCAMALIB87"
"2025-01-07","13:25","69.6","16","23","KCAMALIB87"
"2025-01-07","13:30","69.3","3","21","KCAMALIB87"
"2025-01-07","13:35","69.4","6","19","KCAMALIB87"
"2025-01-07","13:40","69.4","8","18","KCAMALIB87"
"2025-01-07","13:45","69.4","16","26","KCAMALIB87"
"2025-01-07","13:50","69.1","5","26","KCAMALIB87"
"2025-01-07","13:55","69.5","17","22","KCAMALIB87"
"2025-01-07","14:00","69.4","20","22","KCAMALIB87"
"2025-01-07","14:05","69.2","8","21","KCAMALIB87"
"2025-01-07","14:10","69.2","11","24","KCAMALIB87"
"2025-01-07","14:15","69.2","9","24","KCAMALIB87"
"2025-01-07","14:20","69.2","14","26","KCAMALIB87"
"2025-01-07","14:25","69.1","4","26","KCAMALIB87"
"2025-01-07","14:30","69.1","3","21","KCAMALIB87"
"2025-01-07","14:35","69.2","11","21","KCAMALIB87"
"2025-01-07","14:40","68.9","5","24","KCAMALIB87"
"2025-01-07","14:45","68.9","9","24","KCAMALIB87"
"2025-01-07","14:50","69","2","24","KCAMALIB87"
"2025-01-07","14:55","69.4","8","24","KCAMALIB87"
"2025-01-07","15:00","69.4","5","22","KCAMALIB87"
"2025-01-07","15:05","69","6","22","KCAMALIB87"
"2025-01-07","15:10","69","12","22","KCAMALIB87"
"2025-01-07","15:15","68.8","13","25","KCAMALIB87"
"2025-01-07","15:20","68.6","4","26","KCAMALIB87"
"2025-01-07","15:25","68.6","18","29","KCAMALIB87"
"2025-01-07","15:30","68.6","16","29","KCAMALIB87"
"2025-01-07","15:35","68.5","8","22","KCAMALIB87"
"2025-01-07","15:40","68.5","9","20","KCAMALIB87"
"2025-01-07","15:45","68.5","10","21","KCAMALIB87"
"2025-01-07","15:50","68.4","10","23","KCAMALIB87"
"2025-01-07","15:55","68.3","13","23","KCAMALIB87"
"2025-01-07","16:00","68.1","12","20","KCAMALIB87"
"2025-01-07","16:05","67.9","7","21","KCAMALIB87"
"2025-01-07","16:10","67.7","11","25","KCAMALIB87"
"2025-01-07","16:15","67.3","10","25","KCAMALIB87"
"2025-01-07","16:20","67.2","7","21","KCAMALIB87"
"2025-01-07","16:25","66.9","8","21","KCAMALIB87"
"2025-01-07","16:30","66.7","14","21","KCAMALIB87"
"2025-01-07","16:35","66.6","6","21","KCAMALIB87"
"2025-01-07","16:40","66.5","10","23","KCAMALIB87"
"2025-01-07","16:45","66.4","10","23","KCAMALIB87"
"2025-01-07","16:50","66.5","17","27","KCAMALIB87"
"2025-01-07","16:55","66.5","13","34","KCAMALIB87"
"2025-01-07","17:00","66.4","19","34","KCAMALIB87"
"2025-01-07","17:05","66.3","5","29","KCAMALIB87"
"2025-01-07","17:10","66.1","10","29","KCAMALIB87"
"2025-01-07","17:15","66.1","16","29","KCAMALIB87"
"2025-01-07","17:20","66.1","8","29","KCAMALIB87"
"2025-01-07","17:25","65.9","15","26","KCAMALIB87"
"2025-01-07","17:30","65.9","17","26","KCAMALIB87"
"2025-01-07","17:35","65.7","7","27","KCAMALIB87"
"2025-01-07","17:40","65.6","18","27","KCAMALIB87"
"2025-01-07","17:45","65.8","11","28","KCAMALIB87"
"2025-01-07","17:50","65.6","10","30","KCAMALIB87"
"2025-01-07","17:55","65.6","26","31","KCAMALIB87"
"2025-01-07","18:00","65.6","12","31","KCAMALIB87"
"2025-01-07","18:05","65.4","13","28","KCAMALIB87"
"2025-01-07","18:10","65.5","15","27","KCAMALIB87"
"2025-01-07","18:15","65.4","10","29","KCAMALIB87"
"2025-01-07","18:20","65.4","14","32","KCAMALIB87"
"2025-01-07","18:25","65.4","16","32","KCAMALIB87"
"2025-01-07","18:30","65.3","4","29","KCAMALIB87"
"2025-01-07","18:35","65.2","14","29","KCAMALIB87"
"2025-01-07","18:40","65.2","13","24","KCAMALIB87"
"2025-01-07","18:45","65.3","9","25","KCAMALIB87"
"2025-01-07","18:50","65.1","4","25","KCAMALIB87"
"2025-01-07","18:55","65.1","4","20","KCAMALIB87"
"2025-01-07","19:00","65","12","20","KCAMALIB87"
"2025-01-07","19:05","64.9","7","19","KCAMALIB87"
"2025-01-07","19:10","64.7","21","21","KCAMALIB87"
"2025-01-07","19:15","64.9","15","28","KCAMALIB87"
"2025-01-07","19:20","64.8","11","28","KCAMALIB87"
"2025-01-07","19:25","64.8","18","33","KCAMALIB87"
"2025-01-07","19:30","64.7","16","33","KCAMALIB87"
"2025-01-07","19:35","64.4","5","36","KCAMALIB87"
"2025-01-07","19:40","64","9","36","KCAMALIB87"
"2025-01-07","19:45","63.9","1","26","KCAMALIB87"
"2025-01-07","19:50","63.7","0","26","KCAMALIB87"
"2025-01-07","19:55","63.6","3","19","KCAMALIB87"
"2025-01-07","20:00","63.5","11","16","KCAMALIB87"
"2025-01-07","20:05","63.4","3","20","KCAMALIB87"
"2025-01-07","20:10","63.4","2","20","KCAMALIB87"
"2025-01-07","20:15","63.2","7","20","KCAMALIB87"
"2025-01-07","20:20","63","4","17","KCAMALIB87"
"2025-01-07","20:25","62.9","2","14","KCAMALIB87"
"2025-01-07","20:30","62.8","10","14","KCAMALIB87"
"2025-01-07","20:35","62.7","3","14","KCAMALIB87"
"2025-01-07","20:40","62.6","10","16","KCAMALIB87"
"2025-01-07","20:45","62.7","4","21","KCAMALIB87"
"2025-01-07","20:50","62.6","1","21","KCAMALIB87"
"2025-01-07","20:55","62.6","4","24","KCAMALIB87"
"2025-01-07","21:00","62.7","1","24","KCAMALIB87"
"2025-01-07","21:05","62.5","8","18","KCAMALIB87"
"2025-01-07","00:04","52.7","3.4","3.4","KCAPACIF272"
"2025-01-07","00:09","52.2","2.2","3.4","KCAPACIF272"
"2025-01-07","00:14","51.8","1.8","2.2","KCAPACIF272"
"2025-01-07","00:19","51.1","1.3","2.2","KCAPACIF272"
"2025-01-07","00:24","50.5","0.9","1.1","KCAPACIF272"
"2025-01-07","00:29","50.4","0.9","1.1","KCAPACIF272"
"2025-01-07","00:34","50.2","0.2","1.1","KCAPACIF272"
"2025-01-07","00:39","50.5","1.8","2.2","KCAPACIF272"
"2025-01-07","00:44","50.9","2.2","2.2","KCAPACIF272"
"2025-01-07","00:49","50.5","1.3","2.2","KCAPACIF272"
"2025-01-07","00:54","49.8","0.9","1.1","KCAPACIF272"
"2025-01-07","00:59","50","0.4","1.1","KCAPACIF272"
"2025-01-07","01:04","50","0.7","1.1","KCAPACIF272"
"2025-01-07","01:09","50","0.2","1.1","KCAPACIF272"
"2025-01-07","01:14","50.2","2.2","2.2","KCAPACIF272"
"2025-01-07","01:19","50.4","2.2","3.4","KCAPACIF272"
"2025-01-07","01:24","50.4","1.6","2.2","KCAPACIF272"
"2025-01-07","01:29","50.9","2.5","3.4","KCAPACIF272"
"2025-01-07","01:34","51.3","2","2.2","KCAPACIF272"
"2025-01-07","01:39","51.4","2.5","3.4","KCAPACIF272"
"2025-01-07","01:44","51.4","2.9","3.4","KCAPACIF272"
"2025-01-07","01:49","50.4","3.1","3.4","KCAPACIF272"
"2025-01-07","01:54","50","1.1","1.1","KCAPACIF272"
"2025-01-07","01:59","50","2.5","3.4","KCAPACIF272"
"2025-01-07","02:04","50","1.6","2.2","KCAPACIF272"
"2025-01-07","02:09","49.8","0.9","1.1","KCAPACIF272"
"2025-01-07","02:14","49.8","2.2","2.2","KCAPACIF272"
"2025-01-07","02:19","49.8","0.9","1.1","KCAPACIF272"
"2025-01-07","02:24","50.2","2","2.2","KCAPACIF272"
"2025-01-07","02:29","50.9","2.2","2.2","KCAPACIF272"
"2025-01-07","02:34","51.3","1.1","2.2","KCAPACIF272"
"2025-01-07","02:39","51.3","1.3","2.2","KCAPACIF272"
"2025-01-07","02:44","51.3","1.3","2.2","KCAPACIF272"
"2025-01-07","02:49","52.2","2.2","2.2","KCAPACIF272"
"2025-01-07","02:54","52.3","2.2","2.2","KCAPACIF272"
"2025-01-07","02:59","52.5","1.6","2.2","KCAPACIF272"
"2025-01-07","03:04","52.7","4","4.5","KCAPACIF272"
"2025-01-07","03:09","53.1","2.9","3.4","KCAPACIF272"
"2025-01-07","03:14","53.1","4.5","4.5","KCAPACIF272"
"2025-01-07","03:19","53.1","2.9","3.4","KCAPACIF272"
"2025-01-07","03:24","52.7","1.1","2.2","KCAPACIF272"
"2025-01-07","03:29","52.5","3.1","3.4","KCAPACIF272"
"2025-01-07","03:34","52.3","1.3","2.2","KCAPACIF272"
"2025-01-07","03:39","51.8","2.2","2.2","KCAPACIF272"
"2025-01-07","03:44","51.8","1.3","2.2","KCAPACIF272"
"2025-01-07","03:49","51.4","1.1","1.1","KCAPACIF272"
"2025-01-07","03:54","50.9","2.7","3.4","KCAPACIF272"
"2025-01-07","03:59","51.1","1.6","2.2","KCAPACIF272"
"2025-01-07","04:04","51.6","2.9","3.4","KCAPACIF272"
"2025-01-07","04:09","52.3","3.1","4.5","KCAPACIF272"
"2025-01-07","04:14","52.9","2.5","3.4","KCAPACIF272"
"2025-01-07","04:19","55.4","5.1","8.1","KCAPACIF272"
"2025-01-07","04:24","58.1","4.9","8.1","KCAPACIF272"
"2025-01-07","04:29","60.3","3.6","6.9","KCAPACIF272"
"2025-01-07","04:34","61.3","2.2","3.4","KCAPACIF272"
"2025-01-07","04:39","62.1","3.6","5.8","KCAPACIF272"
"2025-01-07","04:44","62.1","6","9.2","KCAPACIF272"
"2025-01-07","04:49","62.4","5.1","8.1","KCAPACIF272"
"2025-01-07","04:54","62.6","2.2","3.4","KCAPACIF272"
"2025-01-07","04:59","62.1","2.2","4.5","KCAPACIF272"
"2025-01-07","05:04","62.4","2.9","4.5","KCAPACIF272"
"2025-01-07","05:09","62.4","2.7","4.5","KCAPACIF272"
"2025-01-07","05:14","62.8","2.2","3.4","KCAPACIF272"
"2025-01-07","05:19","62.8","3.4","6.9","KCAPACIF272"
"2025-01-07","05:24","62.6","3.4","10.3","KCAPACIF272"
"2025-01-07","05:29","62.6","1.8","3.4","KCAPACIF272"
"2025-01-07","05:34","62.2","1.3","2.2","KCAPACIF272"
"2025-01-07","05:39","62.4","4.3","8.1","KCAPACIF272"
"2025-01-07","05:44","62.2","2.9","6.9","KCAPACIF272"
"2025-01-07","05:49","62.2","1.8","3.4","KCAPACIF272"
"2025-01-07","05:54","62.6","4","8.1","KCAPACIF272"
"2025-01-07","05:59","62.4","1.3","2.2","KCAPACIF272"
"2025-01-07","06:04","62.2","2.9","5.8","KCAPACIF272"
"2025-01-07","06:09","62.2","3.1","5.8","KCAPACIF272"
"2025-01-07","06:14","62.1","2.5","4.5","KCAPACIF272"
"2025-01-07","06:19","62.1","4","9.2","KCAPACIF272"
"2025-01-07","06:24","61.9","2.5","4.5","KCAPACIF272"
"2025-01-07","06:29","61.7","4.7","8.1","KCAPACIF272"
"2025-01-07","06:34","61.7","1.8","2.2","KCAPACIF272"
"2025-01-07","06:39","61.5","5.1","9.2","KCAPACIF272"
"2025-01-07","06:44","61.7","5.1","8.1","KCAPACIF272"
"2025-01-07","06:49","61.7","4.9","9.2","KCAPACIF272"
"2025-01-07","06:54","61.9","6.5","11.4","KCAPACIF272"
"2025-01-07","06:59","61.7","6.3","14.8","KCAPACIF272"
"2025-01-07","07:04","61.9","5.4","12.5","KCAPACIF272"
"2025-01-07","07:09","61.9","5.8","9.2","KCAPACIF272"
"2025-01-07","07:14","62.1","4","8.1","KCAPACIF272"
"2025-01-07","07:19","62.2","4.9","12.5","KCAPACIF272"
"2025-01-07","07:24","62.4","4.5","8.1","KCAPACIF272"
"2025-01-07","07:29","62.4","5.4","10.3","KCAPACIF272"
"2025-01-07","07:34","62.8","4.5","9.2","KCAPACIF272"
"2025-01-07","07:39","62.8","5.6","10.3","KCAPACIF272"
"2025-01-07","07:44","62.8","5.1","11.4","KCAPACIF272"
"2025-01-07","07:49","63.1","2.2","4.5","KCAPACIF272"
"2025-01-07","07:54","63.7","3.4","5.8","KCAPACIF272"
"2025-01-07","07:59","63.7","2.7","4.5","KCAPACIF272"
"2025-01-07","08:04","63.7","2.5","4.5","KCAPACIF272"
"2025-01-07","08:09","63.7","8.1","11.4","KCAPACIF272"
"2025-01-07","08:14","64.2","11.6","20.6","KCAPACIF272"
"2025-01-07","08:19","64.4","11.6","20.6","KCAPACIF272"
"2025-01-07","08:24","64.4","2.9","8.1","KCAPACIF272"
"2025-01-07","08:29","64.2","5.8","12.5","KCAPACIF272"
"2025-01-07","08:34","63.3","2.5","8.1","KCAPACIF272"
"2025-01-07","08:39","63.1","7.4","13.6","KCAPACIF272"
"2025-01-07","08:44","63.1","4.5","6.9","KCAPACIF272"
"2025-01-07","08:49","63.1","3.8","9.2","KCAPACIF272"
"2025-01-07","08:54","63","4.9","9.2","KCAPACIF272"
"2025-01-07","08:59","62.8","3.8","9.2","KCAPACIF272"
"2025-01-07","09:04","62.6","6.9","17.2","KCAPACIF272"
"2025-01-07","09:09","62.6","4.5","9.2","KCAPACIF272"
"2025-01-07","09:14","63.5","7.4","17.2","KCAPACIF272"
"2025-01-07","09:19","63.3","2.7","5.8","KCAPACIF272"
"2025-01-07","09:24","63","6.5","14.8","KCAPACIF272"
"2025-01-07","09:29","63.1","5.6","10.3","KCAPACIF272"
"2025-01-07","09:34","63.1","6.5","20.6","KCAPACIF272"
"2025-01-07","09:39","62.6","5.4","9.2","KCAPACIF272"
"2025-01-07","09:44","62.8","5.8","12.5","KCAPACIF272"
"2025-01-07","09:49","63.3","5.8","14.8","KCAPACIF272"
"2025-01-07","09:54","63.1","4.9","9.2","KCAPACIF272"
"2025-01-07","09:59","63.3","4.7","9.2","KCAPACIF272"
"2025-01-07","10:04","63.1","4.5","9.2","KCAPACIF272"
"2025-01-07","10:09","64.2","3.4","6.9","KCAPACIF272"
"2025-01-07","10:14","65.1","3.8","4.5","KCAPACIF272"
"2025-01-07","10:19","66","4.5","8.1","KCAPACIF272"
"2025-01-07","10:24","66.4","3.4","5.8","KCAPACIF272"
"2025-01-07","10:29","66.6","5.4","10.3","KCAPACIF272"
"2025-01-07","10:34","67.1","4","8.1","KCAPACIF272"
"2025-01-07","10:39","67.1","7.6","13.6","KCAPACIF272"
"2025-01-07","10:44","66.7","3.6","5.8","KCAPACIF272"
"2025-01-07","10:49","68.2","1.8","3.4","KCAPACIF272"
"2025-01-07","10:54","68.2","5.1","6.9","KCAPACIF272"
"2025-01-07","10:59","67.6","4.7","9.2","KCAPACIF272"
"2025-01-07","11:04","67.6","3.8","8.1","KCAPACIF272"
"2025-01-07","11:09","67.6","6.9","12.5","KCAPACIF272"
"2025-01-07","11:14","67.8","5.8","11.4","KCAPACIF272"
"2025-01-07","11:19","68.5","3.4","5.8","KCAPACIF272"
"2025-01-07","11:24","68.7","6","11.4","KCAPACIF272"
"2025-01-07","11:29","68.7","5.8","10.3","KCAPACIF272"
"2025-01-07","11:34","68.5","7.8","13.6","KCAPACIF272"
"2025-01-07","11:39","69.3","4.9","6.9","KCAPACIF272"
"2025-01-07","11:44","69.3","2.9","5.8","KCAPACIF272"
"2025-01-07","11:49","69.4","3.1","4.5","KCAPACIF272"
"2025-01-07","11:54","69.6","6","9.2","KCAPACIF272"
"2025-01-07","11:59","69.8","2.2","3.4","KCAPACIF272"
"2025-01-07","12:04","70.7","2.9","4.5","KCAPACIF272"
"2025-01-07","12:09","71.1","3.6","5.8","KCAPACIF272"
"2025-01-07","12:14","70.9","3.8","6.9","KCAPACIF272"
"2025-01-07","12:19","69.6","4.7","5.8","KCAPACIF272"
"2025-01-07","12:24","69.8","7.4","9.2","KCAPACIF272"
"2025-01-07","12:29","69.6","8.3","11.4","KCAPACIF272"
"2025-01-07","12:34","68.4","3.4","4.5","KCAPACIF272"
"2025-01-07","12:39","68.4","7.2","9.2","KCAPACIF272"
"2025-01-07","12:44","68.9","4.3","8.1","KCAPACIF272"
"2025-01-07","12:49","69.4","4.9","5.8","KCAPACIF272"
"2025-01-07","12:54","70.3","5.4","9.2","KCAPACIF272"
"2025-01-07","12:59","70.7","5.4","11.4","KCAPACIF272"
"2025-01-07","13:04","70.9","6.5","11.4","KCAPACIF272"
"2025-01-07","13:09","71.2","9.6","17.2","KCAPACIF272"
"2025-01-07","13:14","70.9","9.2","13.6","KCAPACIF272"
"2025-01-07","13:19","70.9","5.4","12.5","KCAPACIF272"
"2025-01-07","13:24","71.4","13","19.5","KCAPACIF272"
"2025-01-07","13:29","71.2","4.3","13.6","KCAPACIF272"
"2025-01-07","13:34","70.5","6.5","10.3","KCAPACIF272"
"2025-01-07","13:39","71.1","4","6.9","KCAPACIF272"
"2025-01-07","13:44","71.2","6.9","15.9","KCAPACIF272"
"2025-01-07","13:49","70.5","4","9.2","KCAPACIF272"
"2025-01-07","13:54","70","3.8","6.9","KCAPACIF272"
"2025-01-07","13:59","70.5","5.4","8.1","KCAPACIF272"
"2025-01-07","14:04","70.7","6.9","14.8","KCAPACIF272"
"2025-01-07","14:09","71.2","8.5","17.2","KCAPACIF272"
"2025-01-07","14:14","72","10.1","23.9","KCAPACIF272"
"2025-01-07","14:19","72","4.5","8.1","KCAPACIF272"
"2025-01-07","14:24","72","4.3","8.1","KCAPACIF272"
"2025-01-07","14:29","71.1","6.9","11.4","KCAPACIF272"
"2025-01-07","14:34","70.9","3.8","9.2","KCAPACIF272"
"2025-01-07","14:39","70.5","3.6","5.8","KCAPACIF272"
"2025-01-07","14:44","70","5.4","9.2","KCAPACIF272"
"2025-01-07","14:49","69.1","10.1","12.5","KCAPACIF272"
"2025-01-07","14:54","70.7","8.3","10.3","KCAPACIF272"
"2025-01-07","14:59","70.3","6.9","14.8","KCAPACIF272"
"2025-01-07","15:04","70.7","6.5","9.2","KCAPACIF272"
"2025-01-07","15:09","71.8","6.5","10.3","KCAPACIF272"
"2025-01-07","15:14","72","7.6","15.9","KCAPACIF272"
"2025-01-07","15:19","71.8","3.1","6.9","KCAPACIF272"
"2025-01-07","15:24","71.8","5.6","13.6","KCAPACIF272"
"2025-01-07","15:29","70.9","5.4","6.9","KCAPACIF272"
"2025-01-07","15:34","70.2","7.8","14.8","KCAPACIF272"
"2025-01-07","15:39","70","4.9","11.4","KCAPACIF272"
"2025-01-07","15:44","70","3.8","6.9","KCAPACIF272"
"2025-01-07","15:49","70","3.8","6.9","KCAPACIF272"
"2025-01-07","15:54","70.2","6.3","12.5","KCAPACIF272"
"2025-01-07","15:59","69.6","4.7","11.4","KCAPACIF272"
"2025-01-07","16:04","69.3","6","12.5","KCAPACIF272"
"2025-01-07","16:09","69.3","8.9","12.5","KCAPACIF272"
"2025-01-07","16:14","68.5","8.5","17.2","KCAPACIF272"
"2025-01-07","16:19","68.4","9.6","12.5","KCAPACIF272"
"2025-01-07","16:24","68.2","6.9","13.6","KCAPACIF272"
"2025-01-07","16:29","68.4","7.4","10.3","KCAPACIF272"
"2025-01-07","16:34","68.2","5.6","11.4","KCAPACIF272"
"2025-01-07","16:39","68.2","7.2","13.6","KCAPACIF272"
"2025-01-07","16:44","68.2","7.4","12.5","KCAPACIF272"
"2025-01-07","16:49","68","5.6","11.4","KCAPACIF272"
"2025-01-07","16:54","68","8.7","13.6","KCAPACIF272"
"2025-01-07","16:59","67.6","8.1","17.2","KCAPACIF272"
"2025-01-07","17:04","67.6","7.4","22.8","KCAPACIF272"
"2025-01-07","17:09","67.3","6.3","10.3","KCAPACIF272"
"2025-01-07","17:14","67.3","5.4","9.2","KCAPACIF272"
"2025-01-07","17:19","67.1","6.7","12.5","KCAPACIF272"
"2025-01-07","17:24","66.9","5.6","9.2","KCAPACIF272"
"2025-01-07","17:29","66.9","5.8","12.5","KCAPACIF272"
"2025-01-07","17:34","67.1","5.8","11.4","KCAPACIF272"
"2025-01-07","17:39","67.1","10.5","25.1","KCAPACIF272"
"2025-01-07","17:44","66.9","9.4","13.6","KCAPACIF272"
"2025-01-07","17:48","66.7","7.4","15.9","KCAPACIF272"
"2025-01-07","17:54","67.3","13.6","19.5","KCAPACIF272"
"2025-01-07","17:59","67.1","6.5","13.6","KCAPACIF272"
"2025-01-07","18:04","66.9","9.8","15.9","KCAPACIF272"
"2025-01-07","18:09","66.9","9.8","19.5","KCAPACIF272"
"2025-01-07","18:14","66.9","9.4","14.8","KCAPACIF272"
"2025-01-07","18:19","67.6","11.2","20.6","KCAPACIF272"
"2025-01-07","18:24","69.3","8.5","14.8","KCAPACIF272"
"2025-01-07","18:29","69.3","8.1","15.9","KCAPACIF272"
"2025-01-07","18:34","69.1","7.2","13.6","KCAPACIF272"
"2025-01-07","18:39","68.5","7.6","12.5","KCAPACIF272"
"2025-01-07","18:44","68.2","5.6","9.2","KCAPACIF272"
"2025-01-07","18:49","67.8","8.1","17.2","KCAPACIF272"
"2025-01-07","18:54","66.9","4","5.8","KCAPACIF272"
"2025-01-07","18:59","66.6","6.7","10.3","KCAPACIF272"
"2025-01-07","19:04","66.6","8.3","15.9","KCAPACIF272"
"2025-01-07","19:09","66.7","7.2","13.6","KCAPACIF272"
"2025-01-07","19:14","66.7","5.6","12.5","KCAPACIF272"
"2025-01-07","19:19","66.6","4","8.1","KCAPACIF272"
"2025-01-07","19:24","66.6","4.7","8.1","KCAPACIF272"
"2025-01-07","19:27","66.6","7.8","18.3","KCAPACIF272"
"2025-01-07","00:00","55","0","3","KCAPACIF287"
"2025-01-07","00:15","55","1","5","KCAPACIF287"
"2025-01-07","00:30","55","2","8","KCAPACIF287"
"2025-01-07","00:45","54.7","1","5","KCAPACIF287"
"2025-01-07","01:00","54.2","3","3","KCAPACIF287"
"2025-01-07","01:15","54.3","4","5","KCAPACIF287"
"2025-01-07","01:30","54.8","3","6","KCAPACIF287"
"2025-01-07","01:45","54.6","2","6","KCAPACIF287"
"2025-01-07","02:00","55.3","3","7","KCAPACIF287"
"2025-01-07","02:15","55.6","2","5","KCAPACIF287"
"2025-01-07","02:30","55.6","2","5","KCAPACIF287"
"2025-01-07","02:45","55.4","0","2","KCAPACIF287"
"2025-01-07","03:00","55.7","0","0","KCAPACIF287"
"2025-01-07","03:15","55.9","0","3","KCAPACIF287"
"2025-01-07","03:30","54.7","1","4","KCAPACIF287"
"2025-01-07","03:45","54.3","1","6","KCAPACIF287"
"2025-01-07","04:00","54.6","0","2","KCAPACIF287"
