"Precipitation","Dew Point","Humidity","Pressure","Condition","Temperature","Wind Speed","Wind Gust","Wind","Date","Source Weather","Source Fire CA","Display Date","Size","Containment","Structures Threatened","Structures Destroyed","Civilian Injuries","Civilian Fatalities","Structures Damaged","Firefighter Injuries"
"0.0","43","66","30.05","Fair","54","3","0","SE","2025-01-09T22:00","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","43","66","30.05","Fair","54","3","0","SE","2025-01-09T22:15","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","43","66","30.05","Fair","54","3","0","SE","2025-01-09T22:30","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","43","66","30.05","Fair","54","3","0","SE","2025-01-09T22:45","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","36","51","30.07","Fair","54","3","0","NE","2025-01-09T23:00","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","36","51","30.07","Fair","54","3","0","NE","2025-01-09T23:15","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","36","51","30.07","Fair","54","3","0","NE","2025-01-09T23:19","2025-01-10","7d05a66a-27c0-46d2-84d3-261870f8bd0c","Jan 10","19,978","6%","13,306","","","","",""
"0.0","36","51","30.07","Fair","54","3","0","NE","2025-01-09T23:30","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","36","51","30.07","Fair","54","3","0","NE","2025-01-09T23:45","2025-01-10",,"Jan 10","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","0","0","CALM","2025-01-10T00:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","0","0","CALM","2025-01-10T00:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","0","0","CALM","2025-01-10T00:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","0","0","CALM","2025-01-10T00:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","33","30.09","Fair","59","6","0","W","2025-01-10T01:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","33","30.09","Fair","59","6","0","W","2025-01-10T01:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","33","30.09","Fair","59","6","0","W","2025-01-10T01:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","33","30.09","Fair","59","6","0","W","2025-01-10T01:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","33","30.09","Fair","59","6","0","W","2025-01-10T01:57","2025-01-10","d489bc47-25db-404a-a2e6-c5cc65814029","Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","3","0","NNW","2025-01-10T02:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","3","0","NNW","2025-01-10T02:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","3","0","NNW","2025-01-10T02:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","41","30.09","Fair","54","3","0","NNW","2025-01-10T02:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","29","44","30.11","Fair","50","0","0","CALM","2025-01-10T03:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","29","44","30.11","Fair","50","0","0","CALM","2025-01-10T03:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","29","44","30.11","Fair","50","0","0","CALM","2025-01-10T03:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","29","44","30.11","Fair","50","0","0","CALM","2025-01-10T03:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","28","46","30.12","Fair","48","0","0","CALM","2025-01-10T04:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","28","46","30.12","Fair","48","0","0","CALM","2025-01-10T04:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","28","46","30.12","Fair","48","0","0","CALM","2025-01-10T04:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","28","46","30.12","Fair","48","0","0","CALM","2025-01-10T04:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","50","30.12","Fair","49","0","0","CALM","2025-01-10T05:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","50","30.12","Fair","49","0","0","CALM","2025-01-10T05:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","50","30.12","Fair","49","0","0","CALM","2025-01-10T05:24","2025-01-10","4ddc5a13-e1e2-417d-b72d-3fa0912402c0","Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","50","30.12","Fair","49","0","0","CALM","2025-01-10T05:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","31","50","30.12","Fair","49","0","0","CALM","2025-01-10T05:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","52","30.13","Fair","47","0","0","CALM","2025-01-10T06:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","52","30.13","Fair","47","0","0","CALM","2025-01-10T06:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","52","30.13","Fair","47","0","0","CALM","2025-01-10T06:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","30","52","30.13","Fair","47","0","0","CALM","2025-01-10T06:45","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:00","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:15","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:30","2025-01-10",,"Jan 11","19,978","6%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:34","2025-01-10","9bf9fe16-bdc3-45f1-90b6-50d2b3d53067","Jan 11","19,978","8%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:39","2025-01-10","0a5c3dac-a9d8-46ce-b1f8-00dd8f344242","Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:45","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:49","2025-01-10","644644fe-44c0-4e49-863e-557cc5a3ef10","Jan 11","19,978","8%","13,306","","","","",""
"0.0","32","54","30.15","Fair","48","0","0","CALM","2025-01-10T07:59","2025-01-10","a4d73f35-df69-4b8f-abb3-571c3f1ec26c","Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:00","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:00","2025-01-10","9842ff58-2480-4b98-8627-7a2ddb2cbd4e","Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:15","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:18","2025-01-10","02c02084-d2e0-452e-a722-cab3e2c246db","Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:30","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:33","2025-01-10","87fececc-b997-476d-8ec5-d15c5aaea879","Jan 11","20,438","8%","13,306","","","","",""
"0.0","33","52","30.17","Fair","50","0","0","CALM","2025-01-10T08:45","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:00","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:03","2025-01-10","f575d0b4-3364-4d8e-9d9a-c225bff3b0a0","Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:09","2025-01-10","db338829-c569-4773-85d9-7130491fe288","Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:15","2025-01-10",,"Jan 11","20,438","8%","13,306","","","","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:20","2025-01-10","7729fa4d-aa30-476b-9190-f5ca977199eb","Jan 11","20,438","8%","13,306","","3","2","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:30","2025-01-10",,"Jan 11","20,438","8%","13,306","","3","2","",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:36","2025-01-10","c9040285-0ce4-4c2d-9aa0-a01ed903f16d","Jan 11","20,438","8%","11,471","85","3","2","12",""
"0.0","32","43","30.19","Fair","54","5","0","NNW","2025-01-10T09:45","2025-01-10",,"Jan 11","20,438","8%","11,471","85","3","2","12",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:00","2025-01-10",,"Jan 11","20,438","8%","11,471","85","3","2","12",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:15","2025-01-10",,"Jan 11","20,438","8%","11,471","85","3","2","12",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:26","2025-01-10","fcc87447-662c-4cdd-a35b-76de743b04fe","Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:30","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:43","2025-01-10","8eb5d58b-7eaf-4614-82f2-cbfe7f618631","Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","29","28","30.19","Fair","63","3","0","NW","2025-01-10T10:45","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:00","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:15","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:26","2025-01-10","f9f8ab8c-c828-4aa8-a69d-0ea5c1267487","Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:30","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:45","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","31","28","30.20","Fair","65","5","0","N","2025-01-10T11:47","2025-01-10","7fe75226-8766-45a1-bdcf-066fa457185c","Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","33","28","30.19","Fair","67","0","0","CALM","2025-01-10T12:00","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","2","",""
"0.0","33","28","30.19","Fair","67","0","0","CALM","2025-01-10T12:08","2025-01-10","5e742794-b116-4c4a-8c27-7d3de040d046","Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","28","30.19","Fair","67","0","0","CALM","2025-01-10T12:15","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","28","30.19","Fair","67","0","0","CALM","2025-01-10T12:30","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","28","30.19","Fair","67","0","0","CALM","2025-01-10T12:45","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:00","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:08","2025-01-10","bd3b6b35-0b27-4d60-99f7-e710c863fa23","Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:15","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:16","2025-01-10","da81f4d8-3e2e-4c97-a29a-afb34f11bea5","Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:30","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","34","27","30.14","Fair","69","7","0","WSW","2025-01-10T13:45","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","26","30.12","Fair","69","9","0","W","2025-01-10T14:00","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","26","30.12","Fair","69","9","0","W","2025-01-10T14:15","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","26","30.12","Fair","69","9","0","W","2025-01-10T14:30","2025-01-10",,"Jan 11","20,438","8%","11,471","","3","3","",""
"0.0","33","26","30.12","Fair","69","9","0","W","2025-01-10T14:33","2025-01-10","d5da79bf-29f0-41e4-9dbc-564542de86ac","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","33","26","30.12","Fair","69","9","0","W","2025-01-10T14:45","2025-01-10",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","27","30.10","Fair","67","8","0","W","2025-01-10T15:00","2025-01-10",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","27","30.10","Fair","67","8","0","W","2025-01-10T15:15","2025-01-10",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","27","30.10","Fair","67","8","0","W","2025-01-10T15:30","2025-01-10",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","27","30.10","Fair","67","8","0","W","2025-01-10T15:37","2025-01-10","1c43e9e6-b138-42f3-8b9b-cde143c61fe5","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","27","30.10","Fair","67","8","0","W","2025-01-10T15:45","2025-01-10",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","26","30.09","Partly Cloudy","68","8","0","SW","2025-01-10T16:00","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","26","30.09","Partly Cloudy","68","8","0","SW","2025-01-10T16:15","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","26","30.09","Partly Cloudy","68","8","0","SW","2025-01-10T16:30","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","32","26","30.09","Partly Cloudy","68","8","0","SW","2025-01-10T16:45","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:00","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:15","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:22","2025-01-11","aa58f54a-25c3-4944-b5ef-69e3fec02ac8","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:24","2025-01-11","70760279-096e-4b0f-8a33-6eb0d759a430","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:30","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:34","2025-01-11","ba90fbd0-d0d1-4665-9719-00c8436acb3b","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:38","2025-01-11","b9e77dfb-a2e8-4637-8009-95d1c5d4176b","Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","37","36","30.09","Partly Cloudy","65","5","0","S","2025-01-10T17:45","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:00","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:15","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:30","2025-01-11",,"Jan 11","21,317","8%","11,471","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:42","2025-01-11","6c78e8df-669e-4a25-b609-b6ec2748db98","Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","43","30.08","Partly Cloudy","63","3","0","SSE","2025-01-10T18:47","2025-01-11","a32adbdb-42fb-4c58-8d95-c53b8b36d39d","Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:00","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:15","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:23","2025-01-11","40e61f50-9dc5-4887-9ad3-58712a00b140","Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:30","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","3","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:35","2025-01-11","87c9519f-dbb7-4066-81ba-566cd11fa60b","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:37","2025-01-11","08443a75-b979-47c5-8ba2-29ffb10c3e35","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:42","2025-01-11","bce96034-2215-4f43-8b39-a468a6e86490","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","44","30.07","Fair","62","3","0","NW","2025-01-10T19:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:00","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:14","2025-01-11","b951e48c-1f2b-4031-82d1-a041e626ae08","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:15","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:29","2025-01-11","6ae0d671-0026-4a79-9e3f-a6e5d9a281f5","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:30","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","40","46","30.07","Fair","61","0","0","CALM","2025-01-10T20:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","39","46","30.07","Partly Cloudy","60","5","0","SSE","2025-01-10T21:00","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","39","46","30.07","Partly Cloudy","60","5","0","SSE","2025-01-10T21:15","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","39","46","30.07","Partly Cloudy","60","5","0","SSE","2025-01-10T21:30","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","39","46","30.07","Partly Cloudy","60","5","0","SSE","2025-01-10T21:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","39","46","30.07","Partly Cloudy","60","5","0","SSE","2025-01-10T21:58","2025-01-11","5866a8bf-7bc6-4dc6-8602-306a788b9a4f","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:00","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:15","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:18","2025-01-11","30608d23-736b-48f9-b0f5-4055e212abf3","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:20","2025-01-11","c1a8570d-45de-4e14-aa62-1e43bede8c43","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:30","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:31","2025-01-11","c6792ec2-2041-4e7d-a0e4-18764a60406f","Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","35","39","30.05","Mostly Cloudy","60","12","0","W","2025-01-10T22:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.04","Mostly Cloudy","57","8","0","WSW","2025-01-10T23:00","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.04","Mostly Cloudy","57","8","0","WSW","2025-01-10T23:15","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.04","Mostly Cloudy","57","8","0","WSW","2025-01-10T23:30","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.04","Mostly Cloudy","57","8","0","WSW","2025-01-10T23:45","2025-01-11",,"Jan 11","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:38","2025-01-11","4090a1de-5459-4725-ab9d-f24c07a80de0","Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","43","59","30.03","Partly Cloudy","57","0","0","CALM","2025-01-11T00:53","2025-01-11","84555f70-08b6-45c5-a526-ed0f86980d25","Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:02","2025-01-11","ea14c0a7-9f79-47dc-9068-3eed41767c44","Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:04","2025-01-11","69175528-2705-48d8-9488-781bcc65060a","Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","46","72","30.00","Mostly Cloudy","55","3","0","ESE","2025-01-11T01:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","39","61","29.98","Mostly Cloudy","52","3","0","VAR","2025-01-11T02:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","39","61","29.98","Mostly Cloudy","52","3","0","VAR","2025-01-11T02:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","39","61","29.98","Mostly Cloudy","52","3","0","VAR","2025-01-11T02:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","39","61","29.98","Mostly Cloudy","52","3","0","VAR","2025-01-11T02:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","36","61","29.98","Mostly Cloudy","49","5","0","E","2025-01-11T03:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","36","61","29.98","Mostly Cloudy","49","5","0","E","2025-01-11T03:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","36","61","29.98","Mostly Cloudy","49","5","0","E","2025-01-11T03:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","36","61","29.98","Mostly Cloudy","49","5","0","E","2025-01-11T03:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","33","54","29.96","Partly Cloudy","49","5","0","E","2025-01-11T04:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","33","54","29.96","Partly Cloudy","49","5","0","E","2025-01-11T04:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","33","54","29.96","Partly Cloudy","49","5","0","E","2025-01-11T04:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","33","54","29.96","Partly Cloudy","49","5","0","E","2025-01-11T04:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","31","50","29.94","Partly Cloudy","49","0","0","CALM","2025-01-11T05:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","31","50","29.94","Partly Cloudy","49","0","0","CALM","2025-01-11T05:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","31","50","29.94","Partly Cloudy","49","0","0","CALM","2025-01-11T05:30","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","31","50","29.94","Partly Cloudy","49","0","0","CALM","2025-01-11T05:45","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","28","46","29.93","Mostly Cloudy","48","3","0","E","2025-01-11T06:00","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","28","46","29.93","Mostly Cloudy","48","3","0","E","2025-01-11T06:15","2025-01-11",,"Jan 12","21,317","8%","12,250","","3","2","",""
"0.0","28","46","29.93","Mostly Cloudy","48","3","0","E","2025-01-11T06:24","2025-01-11","692632f1-d814-466c-924c-5d4dd447a3b5","Jan 12","21,595","11%","12,250","","3","2","",""
"0.0","28","46","29.93","Mostly Cloudy","48","3","0","E","2025-01-11T06:28","2025-01-11","6e456fba-ff53-4e1c-9d4d-401a165b1a02","Jan 12","21,596","11%","12,250","","3","2","",""
