"Date","Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Condition","Precipitation"
"2025-01-08","6:53 PM","67","33","28","ENE","3","0","29.93","Partly Cloudy","0.0"
"2025-01-08","7:53 PM","66","34","30","NNW","10","0","29.94","Partly Cloudy","0.0"
"2025-01-08","8:53 PM","64","31","29","N","7","0","29.95","Fair","0.0"
"2025-01-08","9:53 PM","65","32","29","N","8","0","29.95","Mostly Cloudy","0.0"
"2025-01-08","10:53 PM","56","25","30","E","3","0","29.96","Partly Cloudy","0.0"
"2025-01-08","11:53 PM","59","23","25","CALM","0","0","29.96","Partly Cloudy","0.0"
"2025-01-09","12:53 AM","59","23","25","NNE","9","0","29.94","Partly Cloudy","0.0"
"2025-01-09","1:53 AM","56","21","26","NE","6","0","29.94","Partly Cloudy","0.0"
"2025-01-09","2:53 AM","54","19","25","ESE","5","0","29.95","Partly Cloudy","0.0"
"2025-01-09","3:53 AM","50","18","28","E","5","0","29.96","Partly Cloudy","0.0"
"2025-01-09","4:50 AM","52","18","26","E","3","0","29.94","Mostly Cloudy","0.0"
"2025-01-09","4:53 AM","50","17","27","E","3","0","29.94","Mostly Cloudy","0.0"
"2025-01-09","5:12 AM","47","20","34","E","5","0","29.94","Mostly Cloudy","0.0"
"2025-01-09","5:53 AM","46","22","39","ESE","5","0","29.94","Mostly Cloudy","0.0"
"2025-01-09","6:53 AM","48","20","33","CALM","0","0","29.95","Partly Cloudy","0.0"
"2025-01-09","7:53 AM","48","20","33","ESE","3","0","29.96","Haze","0.0"
"2025-01-09","8:53 AM","50","21","32","E","3","0","29.97","Haze","0.0"
"2025-01-09","9:53 AM","55","21","27","ESE","7","0","29.98","Haze","0.0"
"2025-01-09","10:53 AM","59","25","27","E","3","0","30.00","Mostly Cloudy","0.0"
"2025-01-09","11:53 AM","63","28","27","SE","5","0","29.99","Haze","0.0"
"2025-01-09","12:53 PM","67","33","28","N","6","0","29.97","Haze","0.0"
"2025-01-09","1:53 PM","64","39","40","W","7","0","29.94","Partly Cloudy","0.0"
"2025-01-09","2:53 PM","64","41","43","W","8","0","29.92","Partly Cloudy","0.0"
"2025-01-09","3:53 PM","63","44","50","W","8","0","29.92","Fair","0.0"
"2025-01-09","4:53 PM","63","39","41","WSW","7","0","29.93","Fair","0.0"
"2025-01-09","5:53 PM","60","41","49","W","7","0","29.94","Fair","0.0"
"2025-01-09","6:53 PM","57","43","59","W","7","0","29.97","Fair","0.0"
"2025-01-09","7:53 PM","56","46","69","WSW","5","0","29.98","Fair","0.0"
"2025-01-09","8:53 PM","55","48","77","SE","8","0","30.02","Fair","0.0"
"2025-01-09","9:53 PM","54","43","66","SE","3","0","30.05","Fair","0.0"
"2025-01-09","10:53 PM","54","36","51","NE","3","0","30.07","Fair","0.0"
"2025-01-09","11:53 PM","54","31","41","CALM","0","0","30.09","Fair","0.0"
"2025-01-10","12:53 AM","59","30","33","W","6","0","30.09","Fair","0.0"
"2025-02-01","1:53 AM","50","48","93","SE","5","0","30.04","Fair","0.0"
"2025-02-01","2:53 AM","50","48","93","ENE","3","0","30.04","Fair","0.0"
"2025-02-01","3:53 AM","50","47","89","E","5","0","30.02","Fair","0.0"
"2025-02-01","4:53 AM","50","47","89","NE","5","0","30.02","Fair","0.0"
"2025-02-01","5:53 AM","48","45","89","ESE","3","0","30.00","Fair","0.0"
"2025-02-01","6:53 AM","49","45","86","E","3","0","30.01","Fair","0.0"
"2025-02-01","7:53 AM","49","45","86","CALM","0","0","30.01","Partly Cloudy","0.0"
"2025-02-01","8:53 AM","52","46","80","CALM","0","0","30.02","Partly Cloudy","0.0"
"2025-02-01","9:53 AM","56","46","69","SE","5","0","30.03","Partly Cloudy","0.0"
"2025-02-01","10:53 AM","61","46","58","CALM","0","0","30.04","Fair","0.0"
"2025-02-01","11:53 AM","64","46","52","CALM","0","0","30.03","Fair","0.0"
"2025-02-01","12:53 PM","65","50","58","VAR","6","0","30.02","Fair","0.0"
"2025-02-01","1:53 PM","63","49","60","W","9","0","29.99","Fair","0.0"
"2025-02-01","2:53 PM","63","48","58","WSW","9","0","29.96","Fair","0.0"
"2025-02-01","3:53 PM","62","50","65","WSW","12","0","29.95","Partly Cloudy","0.0"
"2025-02-01","4:53 PM","61","53","75","W","13","0","29.95","Partly Cloudy","0.0"
"2025-02-01","5:53 PM","59","53","81","W","10","0","29.94","Partly Cloudy","0.0"
"2025-02-01","6:53 PM","58","55","90","WSW","10","0","29.94","Mostly Cloudy","0.0"
"2025-02-01","7:05 PM","58","56","93","W","8","0","29.95","Mostly Cloudy","0.0"
"2025-02-01","7:32 PM","57","56","96","SW","6","0","29.95","Mostly Cloudy","0.0"
"2025-02-01","7:53 PM","57","56","96","SW","6","0","29.95","Mostly Cloudy","0.0"
"2025-02-01","8:28 PM","58","57","97","W","12","0","29.95","Mostly Cloudy","0.0"
"2025-02-01","8:53 PM","58","57","97","W","9","0","29.95","Mostly Cloudy","0.0"
"2025-02-01","9:53 PM","58","57","97","W","5","0","29.96","Mostly Cloudy","0.0"
"2025-02-01","10:39 PM","58","57","97","SW","6","0","29.96","Mostly Cloudy","0.0"
"2025-02-01","10:53 PM","58","57","97","W","3","0","29.96","Mostly Cloudy","0.0"
"2025-02-01","11:53 PM","58","57","97","E","6","0","29.98","Cloudy","0.0"
"2025-02-02","12:53 AM","58","57","97","E","3","0","29.97","Cloudy","0.0"
"2025-02-10","1:53 AM","53","49","86","NNE","3","0","29.92","Mostly Cloudy","0.0"
"2025-02-10","2:53 AM","52","47","83","CALM","0","0","29.91","Partly Cloudy","0.0"
"2025-02-10","3:34 AM","51","46","83","NE","3","0","29.91","Partly Cloudy","0.0"
"2025-02-10","3:53 AM","50","46","86","E","3","0","29.90","Partly Cloudy","0.0"
"2025-02-10","4:53 AM","50","45","83","E","3","0","29.90","Partly Cloudy","0.0"
"2025-02-10","5:53 AM","49","45","86","CALM","0","0","29.91","Mostly Cloudy","0.0"
"2025-02-10","6:53 AM","47","45","93","ENE","5","0","29.91","Partly Cloudy","0.0"
"2025-02-10","7:53 AM","49","46","90","NE","5","0","29.92","Mostly Cloudy","0.0"
"2025-02-10","8:08 AM","51","46","83","NE","5","0","29.92","Mostly Cloudy","0.0"
"2025-02-10","8:53 AM","52","46","80","E","3","0","29.93","Mostly Cloudy","0.0"
"2025-02-10","9:05 AM","53","47","80","E","3","0","29.93","Mostly Cloudy","0.0"
"2025-02-10","9:53 AM","55","48","77","E","8","0","29.94","Partly Cloudy","0.0"
"2025-02-10","10:28 AM","56","48","75","E","8","0","29.94","Mostly Cloudy","0.0"
"2025-02-10","10:53 AM","58","49","72","E","8","0","29.94","Mostly Cloudy","0.0"
"2025-02-10","11:42 AM","59","47","64","ESE","5","0","29.94","Mostly Cloudy","0.0"
"2025-02-10","11:53 AM","60","47","62","E","8","0","29.94","Mostly Cloudy","0.0"
"2025-02-10","12:53 PM","59","45","60","VAR","5","0","29.92","Mostly Cloudy","0.0"
"2025-02-10","1:53 PM","59","49","69","WSW","10","0","29.89","Mostly Cloudy","0.0"
"2025-02-10","2:53 PM","61","49","64","W","12","0","29.87","Mostly Cloudy","0.0"
"2025-02-10","3:53 PM","61","48","62","WSW","12","0","29.85","Fair","0.0"
"2025-02-10","4:53 PM","59","48","67","WSW","12","0","29.85","Fair","0.0"
"2025-02-10","5:53 PM","57","48","72","WSW","9","0","29.86","Fair","0.0"
"2025-02-10","6:53 PM","56","47","72","SW","9","0","29.87","Fair","0.0"
"2025-02-10","7:53 PM","56","49","77","W","6","0","29.87","Partly Cloudy","0.0"
"2025-02-10","8:53 PM","56","49","77","W","5","0","29.88","Cloudy","0.0"
"2025-02-10","9:53 PM","56","49","77","WSW","3","0","29.90","Mostly Cloudy","0.0"
"2025-02-10","10:53 PM","56","49","77","E","5","0","29.90","Cloudy","0.0"
"2025-02-10","11:53 PM","55","46","72","ESE","7","0","29.89","Mostly Cloudy","0.0"
"2025-02-11","12:53 AM","53","44","71","E","9","0","29.87","Mostly Cloudy","0.0"
"2025-02-02","1:53 AM","58","56","93","E","6","0","29.96","Cloudy","0.0"
"2025-02-02","2:53 AM","58","56","93","CALM","0","0","29.97","Cloudy","0.0"
"2025-02-02","3:53 AM","57","54","89","ENE","5","0","29.96","Cloudy","0.0"
"2025-02-02","4:53 AM","55","53","93","ESE","3","0","29.97","Mostly Cloudy","0.0"
"2025-02-02","5:53 AM","56","54","93","SE","5","0","29.97","Mist","0.0"
"2025-02-02","6:53 AM","56","54","93","SE","8","0","29.97","Mist","0.0"
"2025-02-02","7:53 AM","55","53","93","ESE","6","0","29.98","Mist","0.0"
"2025-02-02","8:10 AM","55","54","96","ENE","5","0","29.99","Mist","0.0"
"2025-02-02","8:53 AM","55","54","96","VAR","5","0","29.99","Mist","0.0"
"2025-02-02","9:20 AM","55","54","96","E","3","0","30.00","Mist","0.0"
"2025-02-02","9:53 AM","55","54","96","SSE","3","0","30.00","Mist","0.0"
"2025-02-02","10:23 AM","55","54","96","CALM","0","0","30.00","Mist","0.0"
"2025-02-02","10:53 AM","56","54","93","ESE","3","0","30.00","Mist","0.0"
"2025-02-02","11:10 AM","58","54","87","ESE","3","0","30.00","Mist","0.0"
"2025-02-02","11:53 AM","62","53","72","CALM","0","0","29.98","Haze","0.0"
"2025-02-02","12:53 PM","65","55","70","CALM","0","0","29.95","Haze","0.0"
"2025-02-02","1:53 PM","63","55","75","W","10","0","29.93","Haze","0.0"
"2025-02-02","2:53 PM","62","55","78","W","9","0","29.90","Haze","0.0"
"2025-02-02","3:53 PM","59","55","87","W","10","0","29.89","Mist","0.0"
"2025-02-02","3:58 PM","59","55","87","W","10","0","29.89","Mist","0.0"
"2025-02-02","4:31 PM","57","54","89","W","12","0","29.89","Mist","0.0"
"2025-02-02","4:53 PM","57","55","93","W","10","0","29.89","Mist","0.0"
"2025-02-02","5:38 PM","56","54","93","WNW","9","0","29.89","Fog","0.0"
"2025-02-02","5:53 PM","56","54","93","W","10","0","29.89","Fog","0.0"
"2025-02-02","6:51 PM","54","54","100","W","10","0","29.89","Fog","0.0"
"2025-02-02","6:53 PM","54","54","100","W","12","0","29.89","Fog","0.0"
"2025-02-02","7:27 PM","55","54","96","W","9","0","29.89","Fog","0.0"
"2025-02-02","7:53 PM","54","54","100","W","9","0","29.89","Fog","0.0"
"2025-02-02","8:51 PM","55","55","100","W","5","0","29.89","Fog","0.0"
"2025-02-02","8:53 PM","55","55","100","VAR","3","0","29.89","Fog","0.0"
"2025-02-02","9:19 PM","54","54","100","W","7","0","29.89","Mist","0.0"
"2025-02-02","9:53 PM","54","54","100","WSW","5","0","29.89","Mist","0.0"
"2025-02-02","10:30 PM","53","53","100","SW","5","0","29.89","Mist","0.0"
"2025-02-02","10:53 PM","54","54","100","SW","5","0","29.89","Fog","0.0"
"2025-02-02","11:32 PM","53","53","100","W","5","0","29.90","Fog","0.0"
"2025-02-02","11:49 PM","54","54","100","W","6","0","29.89","Fog","0.0"
"2025-02-02","11:53 PM","53","53","100","W","6","0","29.89","Fog","0.0"
"2025-02-03","12:53 AM","53","53","100","SW","3","0","29.89","Fog","0.0"
"2025-02-03","1:53 AM","53","52","96","CALM","0","0","29.87","Fog","0.0"
"2025-02-03","2:20 AM","52","52","100","WSW","3","0","29.87","Fog","0.0"
"2025-02-03","2:53 AM","53","53","100","W","6","0","29.87","Fog","0.0"
"2025-02-03","3:01 AM","53","53","100","W","7","0","29.87","Fog","0.0"
"2025-02-03","3:53 AM","53","52","96","CALM","0","0","29.87","Fog","0.0"
"2025-02-03","4:53 AM","53","52","96","CALM","0","0","29.85","Fog","0.0"
"2025-02-03","5:53 AM","52","52","100","CALM","0","0","29.84","Fog","0.0"
"2025-02-03","6:53 AM","52","51","97","CALM","0","0","29.84","Fog","0.0"
"2025-02-03","7:53 AM","51","51","100","W","3","0","29.85","Fog","0.0"
"2025-02-03","8:35 AM","52","51","97","W","7","0","29.86","Fog","0.0"
"2025-02-03","8:50 AM","52","52","100","WSW","5","0","29.86","Fog","0.0"
"2025-02-03","8:53 AM","51","51","100","SW","5","0","29.86","Fog","0.0"
"2025-02-03","9:06 AM","51","51","100","CALM","0","0","29.86","Fog","0.0"
"2025-02-03","9:20 AM","52","51","97","CALM","0","0","29.86","Fog","0.0"
"2025-02-03","9:26 AM","51","51","100","CALM","0","0","29.87","Fog","0.0"
"2025-02-03","9:42 AM","52","51","97","S","5","0","29.87","Fog","0.0"
"2025-02-03","9:53 AM","52","52","100","SW","6","0","29.87","Fog","0.0"
"2025-02-03","10:27 AM","53","52","96","SW","3","0","29.87","Fog","0.0"
"2025-02-03","10:53 AM","54","53","97","S","3","0","29.87","Mist","0.0"
"2025-02-03","11:22 AM","55","53","93","CALM","0","0","29.87","Mist","0.0"
"2025-02-03","11:36 AM","57","53","87","SW","6","0","29.87","Mist","0.0"
"2025-02-03","11:53 AM","59","53","81","W","5","0","29.87","Haze","0.0"
"2025-02-03","12:26 PM","58","53","84","WSW","8","0","29.86","Haze","0.0"
"2025-02-03","12:53 PM","56","52","87","W","10","0","29.85","Mist","0.0"
"2025-02-03","1:37 PM","55","51","86","W","7","0","29.83","Mist","0.0"
"2025-02-03","1:48 PM","57","52","82","WSW","7","0","29.82","Haze","0.0"
"2025-02-03","1:53 PM","57","51","81","W","7","0","29.81","Haze","0.0"
"2025-02-03","2:06 PM","57","51","81","WSW","8","0","29.81","Haze","0.0"
"2025-02-03","2:23 PM","57","51","81","W","10","0","29.81","Haze","0.0"
"2025-02-03","2:49 PM","55","52","88","W","13","0","29.80","Haze","0.0"
"2025-02-03","2:53 PM","55","51","86","W","10","0","29.80","Mist","0.0"
"2025-02-03","3:33 PM","55","51","86","VAR","7","0","29.78","Mist","0.0"
"2025-02-03","3:46 PM","55","51","86","W","8","0","29.78","Cloudy","0.0"
"2025-02-03","3:53 PM","56","51","84","W","9","0","29.78","Cloudy","0.0"
"2025-02-03","4:53 PM","56","52","87","W","16","0","29.79","Cloudy","0.0"
"2025-02-03","5:44 PM","55","53","93","SW","9","0","29.77","Mist","0.0"
"2025-02-03","5:53 PM","55","53","93","SW","9","0","29.78","Mist","0.0"
"2025-02-03","6:19 PM","54","52","93","WSW","12","0","29.78","Mist","0.0"
"2025-02-03","6:53 PM","55","52","89","WSW","9","0","29.78","Partly Cloudy","0.0"
"2025-02-03","7:53 PM","56","52","87","WSW","7","0","29.77","Partly Cloudy","0.0"
"2025-02-03","8:53 PM","56","52","87","WSW","8","0","29.78","Mostly Cloudy","0.0"
"2025-02-03","9:53 PM","56","52","87","W","9","0","29.79","Mostly Cloudy","0.0"
"2025-02-03","10:53 PM","56","51","84","SW","12","0","29.79","Partly Cloudy","0.0"
"2025-02-03","11:53 PM","56","52","87","SW","8","0","29.80","Mostly Cloudy","0.0"
"2025-02-04","12:35 AM","56","53","90","WSW","6","0","29.81","Mostly Cloudy","0.0"
"2025-02-04","12:53 AM","55","53","93","SW","6","0","29.81","Mostly Cloudy","0.0"
"2025-02-04","1:53 AM","56","52","87","S","3","0","29.82","Mostly Cloudy","0.0"
"2025-02-04","2:53 AM","55","51","86","CALM","0","0","29.81","Mostly Cloudy","0.0"
"2025-02-04","3:53 AM","52","50","93","CALM","0","0","29.81","Mostly Cloudy","0.0"
"2025-02-04","4:53 AM","51","48","89","E","6","0","29.81","Partly Cloudy","0.0"
"2025-02-04","5:53 AM","51","49","92","S","3","0","29.82","Partly Cloudy","0.0"
"2025-02-04","6:16 AM","52","49","89","ESE","5","0","29.82","Mostly Cloudy","0.0"
"2025-02-04","6:20 AM","51","49","92","ESE","6","0","29.82","Mostly Cloudy","0.0"
"2025-02-04","6:53 AM","53","49","86","CALM","0","0","29.82","Mostly Cloudy","0.0"
"2025-02-04","7:37 AM","52","50","93","E","6","0","29.83","Partly Cloudy","0.0"
"2025-02-04","7:53 AM","52","50","93","ESE","7","0","29.83","Partly Cloudy","0.0"
"2025-02-04","8:53 AM","53","51","93","ESE","3","0","29.86","Partly Cloudy","0.0"
"2025-02-04","9:14 AM","54","51","90","CALM","0","0","29.87","Mostly Cloudy","0.0"
"2025-02-04","9:53 AM","56","51","84","CALM","0","0","29.87","Mostly Cloudy","0.0"
"2025-02-04","10:04 AM","57","51","81","CALM","0","0","29.87","Partly Cloudy","0.0"
"2025-02-04","10:53 AM","60","50","69","VAR","3","0","29.87","Fair","0.0"
"2025-02-04","11:53 AM","62","50","65","VAR","5","0","29.87","Partly Cloudy","0.0"
"2025-02-04","12:53 PM","62","48","60","WSW","10","21","29.88","Partly Cloudy","0.0"
"2025-02-04","1:53 PM","64","49","58","WSW","10","0","29.86","Fair","0.0"
"2025-02-04","2:53 PM","64","49","58","SW","10","0","29.85","Fair","0.0"
"2025-02-04","3:53 PM","62","48","60","WSW","12","0","29.85","Fair","0.0"
"2025-02-04","4:53 PM","62","49","62","W","10","0","29.85","Fair","0.0"
"2025-02-04","5:53 PM","62","49","62","S","7","0","29.86","Mostly Cloudy","0.0"
"2025-02-04","6:53 PM","60","48","64","SE","7","0","29.87","Mostly Cloudy","0.0"
"2025-02-04","7:53 PM","59","50","72","S","8","0","29.89","Partly Cloudy","0.0"
"2025-02-04","8:53 PM","59","48","67","VAR","5","0","29.88","Mostly Cloudy","0.0"
"2025-02-04","9:53 PM","59","50","72","ESE","9","0","29.89","Cloudy","0.0"
"2025-02-04","10:53 PM","58","52","81","SSE","8","18","29.92","Cloudy","0.0"
"2025-02-04","11:33 PM","56","54","93","SE","6","0","29.92","Light Drizzle","0.0"
"2025-02-04","11:53 PM","56","54","93","E","12","0","29.91","Light Drizzle","0.0"
"2025-02-05","12:02 AM","56","54","93","E","9","0","29.91","Light Drizzle","0.0"
"2025-02-05","12:26 AM","56","54","93","E","8","0","29.92","Light Drizzle","0.0"
"2025-02-05","12:50 AM","55","54","94","ENE","6","0","29.93","Light Drizzle","0.0"
"2025-02-05","12:53 AM","56","54","93","ENE","7","0","29.93","Cloudy","0.0"
"2025-02-05","1:17 AM","55","53","93","ENE","9","0","29.93","Light Drizzle","0.0"
"2025-02-05","1:53 AM","55","54","96","E","6","0","29.93","Light Drizzle","0.0"
"2025-02-05","2:22 AM","54","53","97","E","6","0","29.93","Light Drizzle","0.0"
"2025-02-05","2:53 AM","54","53","97","ENE","9","0","29.93","Light Rain","0.1"
"2025-02-05","3:53 AM","54","52","93","E","9","0","29.92","Light Rain","0.1"
"2025-02-05","4:53 AM","53","52","96","E","9","0","29.91","Light Rain","0.0"
"2025-02-05","5:53 AM","54","53","97","E","10","0","29.91","Mist","0.0"
"2025-02-05","6:53 AM","54","53","97","E","13","0","29.92","Mist","0.0"
"2025-02-05","7:46 AM","54","53","97","E","12","0","29.94","Light Rain","0.0"
"2025-02-05","7:53 AM","54","53","97","E","10","0","29.94","Light Rain","0.0"
"2025-02-05","8:07 AM","54","53","97","E","12","0","29.95","Light Rain","0.0"
"2025-02-05","8:53 AM","55","53","93","E","12","0","29.97","Light Rain","0.0"
"2025-02-05","9:34 AM","55","54","96","E","13","0","29.97","Mist","0.0"
"2025-02-05","9:53 AM","55","54","96","E","10","0","29.98","Light Rain","0.0"
"2025-02-05","10:13 AM","56","54","93","E","10","0","29.98","Light Rain","0.0"
"2025-02-05","10:48 AM","57","55","94","E","13","0","29.98","Light Rain","0.0"
"2025-02-05","10:53 AM","57","55","93","E","12","0","29.98","Mist","0.0"
"2025-02-05","11:53 AM","57","55","93","E","13","0","29.98","Mist","0.0"
"2025-02-05","12:20 PM","58","56","93","E","9","0","29.97","Light Rain","0.0"
"2025-02-05","12:53 PM","58","57","97","ESE","10","0","29.96","Light Rain","0.0"
"2025-02-05","1:05 PM","58","57","97","ESE","8","0","29.95","Light Rain","0.0"
"2025-02-05","1:53 PM","58","57","97","SE","9","0","29.93","Light Rain","0.0"
"2025-02-05","2:01 PM","59","57","93","ESE","9","0","29.93","Mist","0.0"
"2025-02-05","2:32 PM","59","58","96","E","8","0","29.91","Light Rain","0.0"
"2025-02-05","2:53 PM","59","58","96","E","7","0","29.90","Light Rain","0.0"
"2025-02-05","3:18 PM","60","58","93","E","7","0","29.89","Mist","0.0"
"2025-02-05","3:28 PM","60","58","93","E","9","0","29.89","Mist","0.0"
"2025-02-05","3:53 PM","60","58","93","E","8","0","29.88","Cloudy","0.0"
"2025-02-05","4:34 PM","62","58","86","E","8","0","29.87","Partly Cloudy","0.0"
"2025-02-05","4:53 PM","63","57","81","E","7","0","29.87","Mostly Cloudy","0.0"
"2025-02-05","5:53 PM","63","57","81","CALM","0","0","29.87","Cloudy","0.0"
"2025-02-05","6:14 PM","61","57","87","WSW","13","0","29.87","Cloudy","0.0"
"2025-02-05","6:53 PM","58","56","93","W","10","0","29.87","Cloudy","0.0"
"2025-02-05","7:08 PM","58","57","97","WSW","9","0","29.87","Light Rain","0.0"
"2025-02-05","7:31 PM","58","56","93","W","8","0","29.88","Cloudy","0.0"
"2025-02-05","7:53 PM","58","56","93","WSW","8","0","29.88","Cloudy","0.0"
"2025-02-05","8:53 PM","58","57","97","CALM","0","0","29.88","Cloudy","0.0"
"2025-02-05","9:53 PM","59","57","93","NNW","3","0","29.88","Cloudy","0.0"
"2025-02-05","10:49 PM","59","57","94","ENE","3","0","29.89","Cloudy","0.0"
"2025-02-05","10:53 PM","59","57","93","NE","3","0","29.89","Cloudy","0.0"
"2025-02-05","11:53 PM","59","57","93","CALM","0","0","29.89","Cloudy","0.0"
"2025-02-06","12:53 AM","59","58","96","ESE","3","0","29.89","Mist","0.0"
"2025-02-06","1:16 AM","59","57","93","SE","8","0","29.88","Mist","0.0"
"2025-02-06","1:53 AM","58","57","97","ESE","7","0","29.88","Mist","0.0"
"2025-02-06","2:37 AM","58","57","97","ESE","7","0","29.87","Mist","0.0"
"2025-02-06","2:53 AM","58","57","97","SE","8","0","29.87","Mist","0.0"
"2025-02-06","3:53 AM","58","57","97","SE","6","0","29.87","Mist","0.0"
"2025-02-06","4:53 AM","58","57","97","ESE","7","0","29.87","Mist","0.0"
"2025-02-06","5:50 AM","57","55","94","SE","7","0","29.87","Mist","0.0"
"2025-02-06","5:53 AM","58","56","93","SE","6","0","29.87","Mist","0.0"
"2025-02-06","6:51 AM","57","57","100","SSE","6","0","29.87","Light Rain","0.0"
"2025-02-06","6:53 AM","58","57","97","SSE","5","0","29.87","Light Rain","0.0"
"2025-02-06","7:15 AM","58","57","97","SSE","8","0","29.88","Mist","0.0"
"2025-02-06","7:53 AM","58","57","97","SSE","7","0","29.89","Mist","0.0"
"2025-02-06","8:26 AM","57","56","96","WSW","9","0","29.91","Light Rain","0.0"
"2025-02-06","8:53 AM","57","56","96","WSW","9","0","29.92","Mist","0.0"
"2025-02-06","9:20 AM","57","56","96","WSW","6","0","29.92","Mist","0.0"
"2025-02-06","9:53 AM","57","55","93","WSW","6","0","29.93","Mist","0.0"
"2025-02-06","10:21 AM","57","56","96","WSW","5","0","29.93","Mist","0.0"
"2025-02-06","10:53 AM","57","56","96","WSW","8","0","29.95","Mist","0.0"
"2025-02-06","11:30 AM","57","55","93","W","7","0","29.95","Light Drizzle","0.0"
"2025-02-06","11:38 AM","57","55","93","W","7","0","29.95","Light Drizzle","0.0"
"2025-02-06","11:44 AM","57","55","93","WSW","6","0","29.95","Cloudy","0.0"
"2025-02-06","11:53 AM","57","55","93","W","7","0","29.95","Cloudy","0.0"
"2025-02-06","12:31 PM","59","55","87","VAR","5","0","29.94","Mostly Cloudy","0.0"
"2025-02-06","12:53 PM","59","55","87","W","5","0","29.93","Mostly Cloudy","0.0"
"2025-02-06","1:53 PM","61","55","81","W","9","0","29.91","Cloudy","0.0"
"2025-02-06","2:53 PM","60","55","83","W","9","0","29.90","Cloudy","0.0"
"2025-02-06","3:53 PM","60","55","83","WSW","8","0","29.89","Cloudy","0.0"
"2025-02-06","4:53 PM","60","55","83","S","6","0","29.89","Cloudy","0.0"
"2025-02-06","5:19 PM","61","56","83","ESE","8","0","29.88","Cloudy","0.0"
"2025-02-06","5:38 PM","61","56","83","ESE","10","0","29.88","Cloudy","0.0"
"2025-02-06","5:53 PM","60","57","90","SE","8","21","29.88","Light Rain","0.0"
"2025-02-06","5:59 PM","60","57","90","SE","10","0","29.88","Light Rain","0.0"
"2025-02-06","6:16 PM","59","57","93","ESE","12","0","29.88","Light Rain","0.0"
"2025-02-06","6:53 PM","60","57","90","SE","10","0","29.88","Cloudy","0.0"
"2025-02-06","7:16 PM","60","57","90","SE","10","0","29.89","Cloudy","0.0"
"2025-02-06","7:53 PM","60","57","90","SE","12","0","29.89","Light Rain","0.0"
"2025-02-06","8:19 PM","59","57","93","SE","10","20","29.89","Light Rain","0.0"
"2025-02-06","8:53 PM","59","57","93","SE","12","22","29.89","Light Rain","0.1"
"2025-02-06","9:53 PM","59","57","93","SE","8","0","29.90","Light Rain","0.0"
"2025-02-06","10:53 PM","59","59","100","ESE","12","0","29.91","Light Rain","0.1"
"2025-02-06","11:53 PM","59","59","100","S","17","24","29.92","Light Rain","0.0"
"2025-02-07","12:53 AM","59","59","100","S","12","0","29.92","Cloudy","0.0"
"2025-02-07","1:53 AM","60","60","100","S","14","0","29.92","Cloudy","0.0"
"2025-02-07","2:51 AM","61","61","100","S","14","0","29.91","Cloudy","0.0"
"2025-02-07","2:53 AM","60","60","100","S","14","0","29.91","Cloudy","0.0"
"2025-02-07","3:37 AM","59","59","100","S","14","0","29.91","Light Rain","0.0"
"2025-02-07","3:53 AM","59","59","100","SSW","13","0","29.91","Rain","0.0"
"2025-02-07","4:53 AM","59","59","100","S","12","0","29.91","Rain","0.0"
"2025-02-07","5:23 AM","58","58","100","SSW","10","0","29.92","Light Rain","0.0"
"2025-02-07","5:41 AM","58","58","100","SW","10","0","29.92","Rain","0.0"
"2025-02-07","5:51 AM","57","57","100","SW","9","0","29.92","Light Rain / Fog","0.0"
"2025-02-07","5:53 AM","58","58","100","SW","9","0","29.92","Light Rain / Fog","0.0"
"2025-02-07","6:18 AM","58","58","100","WSW","8","0","29.93","Light Rain","0.0"
"2025-02-07","6:26 AM","58","58","100","W","5","0","29.92","Mist","0.0"
"2025-02-07","6:53 AM","58","58","100","W","6","0","29.94","Mist","0.0"
"2025-02-07","6:58 AM","58","58","100","W","6","0","0.00","Mist","0.0"
"2025-02-07","7:25 AM","59","58","96","WSW","8","0","0.00","Light Rain","0.0"
"2025-02-07","7:53 AM","58","57","97","WSW","7","0","0.00","Mist","0.0"
"2025-02-07","8:50 AM","59","57","94","WSW","8","0","29.97","Mist","0.0"
"2025-02-07","8:53 AM","59","57","93","WSW","8","0","29.97","Mist","0.0"
"2025-02-07","9:04 AM","59","56","90","WSW","8","0","29.98","Cloudy","0.0"
"2025-02-07","9:32 AM","59","56","90","WSW","10","0","29.99","Cloudy","0.0"
"2025-02-07","9:53 AM","59","56","90","W","13","0","29.99","Cloudy","0.0"
"2025-02-07","10:53 AM","60","56","86","W","12","0","30.02","Mostly Cloudy","0.0"
"2025-02-07","11:38 AM","59","54","83","W","14","0","30.02","Mostly Cloudy","0.0"
"2025-02-07","11:53 AM","59","54","83","W","14","0","30.02","Cloudy","0.0"
"2025-02-07","12:53 PM","59","52","78","W","14","0","30.01","Mostly Cloudy","0.0"
"2025-02-07","1:02 PM","60","52","75","","0","0","30.00","N/A","0.0"
"2025-02-07","1:53 PM","60","52","75","W","15","0","29.99","Mostly Cloudy","0.0"
"2025-02-07","2:34 PM","59","51","75","W","14","0","29.97","Mostly Cloudy","0.0"
"2025-02-07","2:53 PM","59","50","72","W","13","0","29.97","Mostly Cloudy","0.0"
"2025-02-07","3:53 PM","60","51","72","WSW","12","0","29.96","Mostly Cloudy","0.0"
"2025-02-07","4:53 PM","59","50","72","WSW","14","0","29.97","Mostly Cloudy","0.0"
